transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour,day_of_week,is_weekend,is_late_night,amount_deviation,transactions_last_1h,recipient_repeat_count,previous_device,previous_location,device_changed,location_changed,fraud_label,user_avg_amount,user_median_amount,user_max_amount,user_transaction_count,iqr_anomaly,isolation_prediction,isolation_anomaly,isolation_score,transaction_hour,time_series_anomaly,burst_anomaly,risk_iqr,risk_isolation,risk_burst,risk_device,risk_location,risk_late_night,risk_time_series,risk_score,risk_level,is_suspicious,number_of_signals,risk_score_range,improved_risk_score,improved_is_suspicious,final_risk_score,final_is_suspicious,final_risk_level
TXN_008943,2026-09-19 18:56:42.793653,USER_0197,USER_0162,3670.55,Food,P2M,Delhi,iOS,PhonePe,18,5,1,0,4.298193741034574,0.0,0,Web,Kolkata,1,1,0,853.975,207.04999999999998,3670.55,6,1,-1,1,0.013949539602980843,2026-09-19 18:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008012,2026-09-19 03:25:42.793653,USER_0194,USER_0245,4171.28,Food,P2P,Delhi,Web,PhonePe,3,5,1,1,5.070293792315453,0.0,0,Web,Jaipur,0,1,0,822.6899999999999,539.0,4171.28,13,1,-1,1,0.086791731141312,2026-09-19 03:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_002757,2026-09-15 11:50:42.793653,USER_0293,USER_0589,7792.13,Food,P2P,Chennai,iOS,Paytm,11,1,0,0,6.273929648492959,0.0,0,Android,Pune,1,1,0,1241.9855555555557,525.07,7792.13,9,1,-1,1,0.04661077096302668,2026-09-15 11:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_003600,2026-09-16 01:53:42.793653,USER_0288,USER_0138,2032.71,Travel,P2P,Bangalore,Android,Other,1,2,0,1,2.5520132964288544,2.0,0,Android,Mumbai,0,1,0,796.5123076923077,338.34,2565.86,13,1,-1,1,0.040492375802259506,2026-09-16 01:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_003645,2026-09-16 02:38:42.793653,USER_0283,USER_0007,2560.18,Education,P2P,Pune,Android,BHIM,2,2,0,1,3.827247789396578,0.0,0,iOS,Pune,1,0,0,668.935,442.305,2560.18,18,1,-1,1,0.034519786856438306,2026-09-16 02:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_002066,2026-09-15 00:19:42.793653,USER_0272,USER_0503,3214.96,Education,P2M,Chennai,Android,BHIM,0,1,0,1,4.348662535337549,0.0,0,Android,Hyderabad,0,1,0,739.2985714285714,210.91,3214.96,7,1,-1,1,0.0254136767289449,2026-09-15 00:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_006854,2026-09-18 08:07:42.793653,USER_0268,USER_0019,6280.21,Grocery,P2P,Chennai,iOS,PhonePe,8,4,0,0,4.491691453287166,0.0,0,Web,Delhi,1,1,0,1398.18375,461.125,6570.15,16,1,-1,1,0.006188493598865863,2026-09-18 08:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_004521,2026-09-16 17:14:42.793653,USER_0268,USER_0654,6570.15,Travel,P2P,Delhi,Android,BHIM,17,2,0,0,4.699060477565985,0.0,0,iOS,Hyderabad,1,1,0,1398.18375,461.125,6570.15,16,1,-1,1,0.014133840115635676,2026-09-16 17:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_002235,2026-09-15 03:08:42.793653,USER_0336,USER_0379,7451.26,Grocery,P2M,Mumbai,Web,PhonePe,3,1,0,1,6.741513462651998,0.0,0,Web,Bangalore,0,1,1,1105.28,455.02,7451.26,11,1,-1,1,0.09191564283838971,2026-09-15 03:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_006433,2026-09-18 01:06:42.793653,USER_0335,USER_0391,2835.3,Travel,P2P,Hyderabad,Web,PhonePe,1,4,0,1,4.010933895074731,1.0,0,Web,Chennai,0,1,0,706.8927272727274,438.8,2835.3,11,1,-1,1,0.05321217218932228,2026-09-18 01:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009291,2026-09-20 00:44:42.793653,USER_0835,USER_0313,3317.18,Shopping,P2M,Chennai,Android,Google Pay,0,6,1,1,3.2247128255071393,0.0,0,Android,Pune,0,1,0,1028.6745454545455,694.74,3317.18,11,1,-1,1,0.05076260510114494,2026-09-20 00:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_005338,2026-09-17 06:51:42.793653,USER_0233,USER_0009,16288.23,Education,P2M,Kolkata,Web,Paytm,6,3,0,0,6.83121520980799,0.0,0,iOS,Jaipur,1,1,1,2384.3825,1016.9849999999999,16288.23,16,1,-1,1,0.0781406811784986,2026-09-17 06:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008345,2026-09-19 08:58:42.793653,USER_0820,USER_0690,2979.81,Shopping,P2M,Mumbai,iOS,PhonePe,8,5,1,0,4.262722984668564,0.0,0,Web,Bangalore,1,1,0,699.039090909091,507.03,2979.81,11,1,-1,1,0.0017174319148555162,2026-09-19 08:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_004814,2026-09-16 22:07:42.793653,USER_0822,USER_0832,4256.96,Education,P2M,Hyderabad,Web,Google Pay,22,2,0,0,6.032755083241874,0.0,0,Android,Kolkata,1,1,1,705.6411111111112,434.26,4256.96,18,1,-1,1,0.003639643200638587,2026-09-16 22:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_007664,2026-09-18 21:37:42.793653,USER_0225,USER_0670,29876.16,Shopping,P2P,Mumbai,Web,Other,21,4,0,0,9.225554038102269,0.0,0,iOS,Pune,1,1,1,3238.4136363636367,692.05,29876.16,11,1,-1,1,0.0902852686097203,2026-09-18 21:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_003137,2026-09-15 18:10:42.793653,USER_0230,USER_0043,10401.57,Entertainment,P2P,Chennai,Android,PhonePe,18,1,0,0,5.802508787870123,0.0,0,Web,Kolkata,1,1,1,1792.59875,501.03,10401.57,8,1,-1,1,0.05034099639625966,2026-09-15 18:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_004647,2026-09-16 19:20:42.793653,USER_0825,USER_0286,5969.62,Education,P2M,Jaipur,iOS,Paytm,19,2,0,0,5.671808273376258,0.0,0,Web,Mumbai,1,1,1,1052.5073684210527,703.26,5969.62,19,1,-1,1,0.023385994500258134,2026-09-16 19:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008420,2026-09-19 10:13:42.793653,USER_0090,USER_0960,7589.72,Entertainment,P2M,Chennai,Android,PhonePe,10,5,1,0,7.101506636270616,1.0,0,iOS,Mumbai,1,1,0,1068.7478571428571,632.47,7589.72,14,1,-1,1,0.11684984192166492,2026-09-19 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_007529,2026-09-18 19:22:42.793653,USER_0122,USER_0313,7845.53,Entertainment,P2M,Kolkata,Android,Google Pay,19,4,0,0,4.854904447060955,0.0,0,Web,Bangalore,1,1,0,1616.0009090909089,552.41,7845.53,11,1,-1,1,0.02067768207992471,2026-09-18 19:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_007720,2026-09-18 22:33:42.793653,USER_0121,USER_0854,8965.93,Bills,P2M,Pune,Android,PhonePe,22,4,0,0,5.094591996666462,0.0,0,Web,Mumbai,1,1,0,1759.8916666666667,352.475,8965.93,6,1,-1,1,0.03173636992773332,2026-09-18 22:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_000502,2026-09-13 22:15:42.793653,USER_0872,USER_0519,3996.65,Shopping,P2M,Bangalore,iOS,Other,22,6,1,0,4.100077380551102,0.0,0,Android,Chennai,1,1,0,974.7742857142857,454.52,3996.65,14,1,-1,1,0.012497448528069222,2026-09-13 22:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_006948,2026-09-18 09:41:42.793653,USER_0991,USER_0689,9260.72,Grocery,P2P,Mumbai,Web,Google Pay,9,4,0,0,4.597396665905457,0.0,0,iOS,Bangalore,1,1,0,2014.3400000000001,544.3499999999999,9260.72,8,1,-1,1,0.02691142731988727,2026-09-18 09:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_001817,2026-09-14 20:10:42.793653,USER_0004,USER_0335,12023.49,Entertainment,P2P,Pune,iOS,Google Pay,20,0,0,0,4.457879703329314,0.0,0,Android,Delhi,1,1,1,2697.132,467.31,12023.49,5,1,-1,1,0.03150181175823452,2026-09-14 20:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_003305,2026-09-15 20:58:42.793653,USER_0994,USER_0617,5512.64,Bills,P2M,Kolkata,iOS,PhonePe,20,1,0,0,5.261161730446394,0.0,0,Web,Bangalore,1,1,0,1047.799,483.54,5512.64,10,1,-1,1,0.011499257056078238,2026-09-15 20:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_009589,2026-09-20 05:42:42.793653,USER_0914,USER_0461,2126.71,Food,P2M,Delhi,Android,Google Pay,5,6,1,1,2.438076786389847,0.0,0,Android,Chennai,0,1,0,872.2900000000001,433.66,2248.44,11,1,-1,1,0.009640678204479336,2026-09-20 05:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009595,2026-09-20 05:48:42.793653,USER_0913,USER_0394,1874.78,Travel,P2P,Bangalore,iOS,Paytm,5,6,1,1,3.2790153372574835,0.0,0,iOS,Jaipur,0,1,0,571.7509090909091,320.77,1874.78,11,1,-1,1,0.022251012904264567,2026-09-20 05:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_007987,2026-09-19 03:00:42.793653,USER_0012,USER_0180,32067.9,Travel,P2P,Bangalore,iOS,Paytm,3,5,1,1,11.46601416987522,1.0,0,Android,Bangalore,1,0,1,2796.7783333333336,358.775,32067.9,18,1,-1,1,0.17167984736918662,2026-09-19 03:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_001971,2026-09-14 22:44:42.793653,USER_0922,USER_0094,11342.2,Food,P2M,Delhi,iOS,Google Pay,22,0,0,0,4.667463973313375,0.0,0,Android,Bangalore,1,1,1,2430.05625,1031.385,11342.2,8,1,-1,1,0.03370842576022426,2026-09-14 22:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_006458,2026-09-18 01:31:42.793653,USER_0096,USER_0647,4309.09,Bills,P2M,Jaipur,Web,Other,1,4,0,1,5.842300979633291,0.0,0,Android,Jaipur,1,0,0,737.5672727272728,378.57,4309.09,11,1,-1,1,0.08310428215452648,2026-09-18 01:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_002906,2026-09-15 14:19:42.793653,USER_0102,USER_0171,5649.13,Shopping,P2P,Pune,iOS,Paytm,14,1,0,0,5.660523089199534,1.0,0,Android,Mumbai,1,1,1,997.9872727272727,436.07,5649.13,11,1,-1,1,0.0722975066090149,2026-09-15 14:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008630,2026-09-19 13:43:42.793653,USER_0904,USER_0557,4234.36,Grocery,P2M,Kolkata,iOS,BHIM,13,5,1,0,3.8050034146867473,0.0,0,Web,Delhi,1,1,0,1112.84,768.62,4234.36,8,1,-1,1,0.011629043529438499,2026-09-19 13:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_002322,2026-09-15 04:35:42.793653,USER_0906,USER_0590,5620.93,Entertainment,P2P,Chennai,Android,BHIM,4,1,0,1,5.723473838554761,0.0,0,Android,Mumbai,0,1,1,982.0836363636364,478.89,5620.93,11,1,-1,1,0.08147310025901211,2026-09-15 04:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009429,2026-09-20 03:02:42.793653,USER_0081,USER_0368,9495.76,Education,P2P,Bangalore,iOS,Paytm,3,6,1,1,6.031792210432038,0.0,0,Web,Bangalore,1,0,1,1574.2849999999999,466.03,9495.76,8,1,-1,1,0.1348933449736628,2026-09-20 03:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009983,2026-09-20 12:16:42.793653,USER_0177,USER_0534,5781.18,Education,P2P,Kolkata,iOS,Google Pay,12,6,1,0,4.596427762163537,0.0,0,Web,Delhi,1,1,1,1257.755,851.865,5781.18,12,1,-1,1,0.04823272951038571,2026-09-20 12:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_005037,2026-09-17 01:50:42.793653,USER_0160,USER_0772,2251.03,Bills,P2P,Delhi,Web,PhonePe,1,3,0,1,2.9461506848956494,0.0,0,iOS,Delhi,1,0,0,764.058,321.49,2449.31,10,1,-1,1,0.022154331814217554,2026-09-17 01:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009630,2026-09-20 06:23:42.793653,USER_0154,USER_0296,6692.13,Grocery,P2M,Kolkata,Web,PhonePe,6,6,1,0,8.393839611250806,0.0,0,iOS,Hyderabad,1,1,0,797.2668421052631,302.32,6692.13,19,1,-1,1,0.08160316085054131,2026-09-20 06:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008099,2026-09-19 04:52:42.793653,USER_0865,USER_0070,3058.54,Bills,P2P,Kolkata,Android,Other,4,5,1,1,3.2916904333975485,0.0,0,Android,Bangalore,0,1,1,929.17,459.32,3058.54,7,1,-1,1,0.048796031766026204,2026-09-19 04:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_006421,2026-09-18 00:54:42.793653,USER_0872,USER_0598,2105.21,Healthcare,P2M,Hyderabad,iOS,BHIM,0,4,0,1,2.159689715714407,0.0,0,Web,Hyderabad,1,0,0,974.7742857142857,454.52,3996.65,14,1,-1,1,0.008915963751831124,2026-09-18 00:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_008454,2026-09-19 10:47:42.793653,USER_0117,USER_0680,5218.57,Grocery,P2P,Bangalore,Web,Other,10,5,1,0,6.812658789693658,0.0,0,iOS,Delhi,1,1,0,766.0107692307691,390.04,5218.57,13,1,-1,1,0.0665998586873563,2026-09-19 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_009680,2026-09-20 07:13:42.793653,USER_0860,USER_0358,4166.28,Healthcare,P2P,Bangalore,Android,PhonePe,7,6,1,0,3.508081967627222,0.0,0,Web,Mumbai,1,1,0,1187.6233333333332,688.355,4166.28,6,1,-1,1,0.0075337180860302055,2026-09-20 07:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_004436,2026-09-16 15:49:42.793653,USER_0262,USER_0182,7692.57,Food,P2P,Delhi,iOS,Google Pay,15,2,0,0,6.050091232264762,0.0,0,Android,Chennai,1,1,1,1271.48,292.42,7692.57,8,1,-1,1,0.03858211631527897,2026-09-16 15:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008888,2026-09-19 18:01:42.793653,USER_0261,USER_0060,4728.29,Healthcare,P2P,Hyderabad,Web,BHIM,18,5,1,0,4.927047079173874,0.0,0,Android,Chennai,1,1,0,959.6600000000001,576.61,4728.29,10,1,-1,1,0.036349232107563134,2026-09-19 18:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_001076,2026-09-14 07:49:42.793653,USER_0236,USER_0607,309.64,Entertainment,P2M,Mumbai,iOS,Paytm,7,0,0,0,0.5022510426166162,19.0,0,,,0,0,1,616.5044444444444,526.16,1504.9,9,0,-1,1,0.06446412452773986,2026-09-14 07:00:00,0,1,0,30,20,0,0,0,0,50,Medium,1,2,"(40.0, 50.0]",60,1,60,1,High
TXN_006253,2026-09-17 22:06:42.793653,USER_0414,USER_0021,10971.58,Entertainment,P2P,Kolkata,Android,PhonePe,22,3,0,0,6.498045536716574,0.0,0,Web,Delhi,1,1,1,1688.4430769230771,1187.63,10971.58,13,1,-1,1,0.06018937555607751,2026-09-17 22:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008872,2026-09-19 17:45:42.793653,USER_0516,USER_0853,4443.75,Grocery,P2P,Chennai,iOS,PhonePe,17,5,1,0,5.4273024492441815,0.0,0,Android,Delhi,1,1,0,818.7769230769231,324.53,4443.75,13,1,-1,1,0.04286376213508103,2026-09-19 17:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008014,2026-09-19 03:27:42.793653,USER_0527,USER_0001,5743.13,Healthcare,P2M,Chennai,Web,PhonePe,3,5,1,1,4.618212583916518,0.0,0,Web,Kolkata,0,1,0,1243.5828571428572,393.03,5743.13,7,1,-1,1,0.09927839847208797,2026-09-19 03:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_004769,2026-09-16 21:22:42.793653,USER_0533,USER_0469,13118.39,Shopping,P2M,Jaipur,Android,BHIM,21,2,0,0,6.422537670673992,0.0,0,iOS,Delhi,1,1,1,2042.5555555555557,816.3,13118.39,9,1,-1,1,0.06750377266598273,2026-09-16 21:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_009355,2026-09-20 01:48:42.793653,USER_0543,USER_0555,4069.55,Healthcare,P2M,Pune,iOS,Other,1,6,1,1,3.06107788935274,0.0,0,Android,Pune,1,0,0,1329.45,688.41,4069.55,5,1,-1,1,0.08278870030038021,2026-09-20 01:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_005691,2026-09-17 12:44:42.793653,USER_0542,USER_0180,11486.76,Entertainment,P2M,Bangalore,iOS,Paytm,12,3,0,0,8.44483352419731,0.0,0,Android,Jaipur,1,1,1,1360.2115384615386,346.32,11486.76,13,1,-1,1,0.06957486081628472,2026-09-17 12:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008302,2026-09-19 08:15:42.793653,USER_0547,USER_0408,5092.27,Grocery,P2M,Hyderabad,Android,Google Pay,8,5,1,0,5.388040252702586,0.0,0,iOS,Chennai,1,1,0,945.1061538461539,364.11,5092.27,13,1,-1,1,0.05245041917238924,2026-09-19 08:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008824,2026-09-19 16:57:42.793653,USER_0482,USER_0290,4153.81,Education,P2M,Mumbai,Android,BHIM,16,5,1,0,4.190121593731275,0.0,0,Web,Pune,1,1,1,991.3340000000001,576.095,4153.81,10,1,-1,1,0.020643369921868326,2026-09-19 16:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_009346,2026-09-20 01:39:42.793653,USER_0459,USER_0620,4321.34,Entertainment,P2M,Kolkata,Web,Other,1,6,1,1,3.900841309431887,0.0,0,Web,Bangalore,0,1,0,1107.7969230769231,687.33,4321.34,13,1,-1,1,0.07267809806417558,2026-09-20 01:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009676,2026-09-20 07:09:42.793653,USER_0442,USER_0190,9743.02,Education,P2M,Pune,Web,Other,7,6,1,0,6.645339359726084,0.0,0,Android,Chennai,1,1,0,1466.1433333333334,580.315,9743.02,12,1,-1,1,0.09091745127643835,2026-09-20 07:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_006991,2026-09-18 10:24:42.793653,USER_0444,USER_0517,3137.61,Shopping,P2P,Delhi,Web,Paytm,1,4,0,1,3.8809952316455463,0.0,0,Web,Pune,0,1,1,808.455,553.7049999999999,3137.61,8,1,-1,1,0.015493126218138364,2026-09-18 10:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009106,2026-09-19 21:39:42.793653,USER_0446,USER_0228,5750.7,Grocery,P2M,Delhi,iOS,BHIM,21,5,1,0,4.946966373325763,0.0,0,Android,Chennai,1,1,0,1162.47,737.39,5750.7,11,1,-1,1,0.05063503277698789,2026-09-19 21:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008413,2026-09-19 10:06:42.793653,USER_0455,USER_0082,4068.69,Healthcare,P2M,Hyderabad,Web,Paytm,10,5,1,0,3.5465448656604717,0.0,0,iOS,Pune,1,1,0,1147.2264285714286,584.9449999999999,4950.94,14,1,-1,1,0.007083099488095601,2026-09-19 10:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008319,2026-09-19 08:32:42.793653,USER_0507,USER_0369,4610.04,Grocery,P2M,Delhi,Web,Google Pay,8,5,1,0,4.63936076000322,0.0,0,Android,Mumbai,1,1,0,993.6800000000001,483.5,4610.04,7,1,-1,1,0.03314788626496046,2026-09-19 08:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008589,2026-09-19 13:02:42.793653,USER_0494,USER_0993,3130.08,Education,P2M,Pune,Web,BHIM,13,5,1,0,4.473181770800058,0.0,0,iOS,Kolkata,1,1,0,699.7435294117647,568.96,3130.08,17,1,-1,1,0.0051655757873058095,2026-09-19 13:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_006514,2026-09-18 02:27:42.793653,USER_0490,USER_0106,9481.33,Travel,P2P,Hyderabad,Web,Paytm,2,4,0,1,6.301391561484669,0.0,0,Web,Jaipur,0,1,1,1504.6406666666667,755.66,9481.33,15,1,-1,1,0.10233180675857878,2026-09-18 02:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_002362,2026-09-15 05:15:42.793653,USER_0489,USER_0173,5649.42,Travel,P2P,Mumbai,Android,PhonePe,5,1,0,1,5.762351614644088,0.0,0,Android,Delhi,0,1,0,980.4018181818182,305.46,5649.42,11,1,-1,1,0.08147310025901211,2026-09-15 05:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_009728,2026-09-20 08:01:42.793653,USER_0457,USER_0564,5718.82,Education,P2P,Kolkata,Android,PhonePe,8,6,1,0,6.603870759139935,0.0,0,iOS,Pune,1,1,1,865.9799999999999,280.77,5718.82,10,1,-1,1,0.06735759584500822,2026-09-20 08:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_000394,2026-09-13 20:27:42.793653,USER_0422,USER_0772,1484.67,Travel,P2P,Pune,Android,Paytm,20,6,1,0,1.141431619583786,17.0,0,,,0,0,1,1300.7086666666667,577.15,9374.62,15,0,-1,1,0.10036381917008641,2026-09-13 20:00:00,0,1,0,30,20,0,0,0,0,50,Medium,1,2,"(40.0, 50.0]",60,1,60,1,High
TXN_009314,2026-09-20 01:07:42.793653,USER_0431,USER_0835,3547.29,Grocery,P2M,Hyderabad,Web,Paytm,1,6,1,1,2.921028072441942,0.0,0,Web,Kolkata,0,1,0,1214.3977777777777,1102.57,3547.29,9,1,-1,1,0.05218427915400259,2026-09-20 01:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_007041,2026-09-18 11:14:42.793653,USER_0422,USER_0982,9374.62,Food,P2M,Pune,Web,Other,11,4,0,0,7.20731724193427,1.0,0,iOS,Mumbai,1,1,0,1300.7086666666667,577.15,9374.62,15,1,-1,1,0.10579297682099709,2026-09-18 11:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_005171,2026-09-17 04:04:42.793653,USER_0397,USER_0285,2090.97,Healthcare,P2M,Pune,Android,PhonePe,4,3,0,1,3.40212526053234,0.0,0,iOS,Pune,1,0,0,614.607,270.155,2090.97,10,1,-1,1,0.0277961388267145,2026-09-17 04:00:00,0,0,20,30,0,15,0,5,0,70,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_006534,2026-09-18 02:47:42.793653,USER_0386,USER_0704,2499.73,Food,P2M,Mumbai,Android,BHIM,2,4,0,1,4.517140577478023,0.0,0,Android,Kolkata,0,1,0,553.3876923076923,303.12,2499.73,13,1,-1,1,0.010825741876863026,2026-09-18 02:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_001277,2026-09-14 11:10:42.793653,USER_0369,USER_0964,5268.53,Shopping,P2P,Jaipur,Web,Paytm,11,0,0,0,6.058510154521001,0.0,0,iOS,Chennai,1,1,0,869.6081818181818,404.5,5268.53,11,1,-1,1,0.020362090285323764,2026-09-14 11:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_004961,2026-09-17 00:34:42.793653,USER_0358,USER_0468,5070.77,Healthcare,P2M,Pune,Android,Paytm,0,3,0,1,4.552091669231558,0.0,0,Android,Delhi,0,1,0,1113.9428571428573,442.23,5070.77,7,1,-1,1,0.05288500555174802,2026-09-17 00:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
TXN_004267,2026-09-16 13:00:42.793653,USER_0737,USER_0774,6241.61,Healthcare,P2P,Mumbai,iOS,Other,13,2,0,0,4.501837415477085,0.0,0,Web,Kolkata,1,1,0,1386.4583333333333,374.73,6241.61,6,1,-1,1,0.005781107751515413,2026-09-16 13:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_008121,2026-09-19 05:14:42.793653,USER_0409,USER_0409,2515.86,Entertainment,P2M,Pune,Android,Other,5,5,1,1,1.7117418691138588,0.0,0,Android,Jaipur,0,1,0,1469.766,1382.13,2515.86,5,1,-1,1,0.006998138300955858,2026-09-19 05:00:00,0,0,20,30,0,0,10,5,0,65,High,1,4,"(60.0, 70.0]",60,1,60,1,High
