transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour,day_of_week,is_weekend,is_late_night,amount_deviation,transactions_last_1h,recipient_repeat_count,previous_device,previous_location,device_changed,location_changed,fraud_label,user_avg_amount,user_median_amount,user_max_amount,user_transaction_count
TXN_003652,2026-09-15 05:26:52.117962,USER_0461,USER_0977,647.35,Healthcare,P2M,Bangalore,Web,BHIM,5,1,0,1,1.4422412832794922,0.0,0,Web,Jaipur,0,1,0,448.84999999999997,313.39,1601.46,7
TXN_005353,2026-09-16 09:47:52.117962,USER_0461,USER_0792,42.81,Entertainment,P2M,Bangalore,Android,BHIM,9,2,0,0,0.09537707474657459,0.0,0,Web,Bangalore,1,0,0,448.84999999999997,313.39,1601.46,7
TXN_007802,2026-09-18 02:36:52.117962,USER_0461,USER_0621,82.22,Healthcare,P2P,Bangalore,Web,Google Pay,2,4,0,1,0.18317923582488582,0.0,0,Android,Bangalore,1,0,0,448.84999999999997,313.39,1601.46,7
TXN_009451,2026-09-19 06:05:52.117962,USER_0461,USER_0034,313.39,Entertainment,P2M,Pune,Android,PhonePe,6,5,1,0,0.6982065277932494,0.0,0,Web,Bangalore,1,1,0,448.84999999999997,313.39,1601.46,7
TXN_000111,2026-09-12 18:25:52.117962,USER_0462,USER_0651,294.79,Food,P2M,Hyderabad,Android,Google Pay,18,5,1,0,0.3548437575232318,0.0,0,,,0,0,0,830.76,435.90999999999997,3791.87,8
TXN_000177,2026-09-12 19:31:52.117962,USER_0462,USER_0113,727.62,Bills,P2M,Pune,iOS,Other,19,5,1,0,0.8758486205402283,0.0,0,Android,Hyderabad,1,1,0,830.76,435.90999999999997,3791.87,8
TXN_001570,2026-09-13 18:44:52.117962,USER_0462,USER_0602,370.88,Entertainment,P2M,Hyderabad,Web,BHIM,18,6,1,0,0.44643459001396313,0.0,0,iOS,Pune,1,1,0,830.76,435.90999999999997,3791.87,8
TXN_003258,2026-09-14 22:52:52.117962,USER_0462,USER_0550,117.34,Healthcare,P2M,Jaipur,Android,Paytm,22,0,0,0,0.14124416197217007,0.0,0,Web,Hyderabad,1,1,0,830.76,435.90999999999997,3791.87,8
TXN_005601,2026-09-16 13:55:52.117962,USER_0462,USER_0822,534.3,Food,P2M,Pune,Web,BHIM,13,2,0,0,0.6431460349559439,0.0,0,Android,Jaipur,1,1,0,830.76,435.90999999999997,3791.87,8
TXN_006670,2026-09-17 07:44:52.117962,USER_0462,USER_0271,3791.87,Healthcare,P2P,Delhi,Web,Other,7,3,0,0,4.564338677837161,0.0,0,Web,Pune,0,1,0,830.76,435.90999999999997,3791.87,8
TXN_007510,2026-09-17 21:44:52.117962,USER_0462,USER_0805,500.94,Entertainment,P2P,Kolkata,Web,PhonePe,21,3,0,0,0.6029900332225914,0.0,0,Web,Delhi,0,1,0,830.76,435.90999999999997,3791.87,8
TXN_008066,2026-09-18 07:00:52.117962,USER_0462,USER_0120,308.34,Entertainment,P2P,Chennai,iOS,Google Pay,7,4,0,0,0.37115412393471037,0.0,0,Web,Kolkata,1,1,0,830.76,435.90999999999997,3791.87,8
TXN_002189,2026-09-14 05:03:52.117962,USER_0463,USER_0998,132.12,Grocery,P2P,Hyderabad,Web,Paytm,5,0,0,1,0.29386366100695904,0.0,0,,,0,0,0,449.59625,345.945,1039.02,8
TXN_002491,2026-09-14 10:05:52.117962,USER_0463,USER_0397,1039.02,Bills,P2P,Delhi,Android,PhonePe,10,0,0,0,2.3110068200079517,0.0,0,Web,Hyderabad,1,1,0,449.59625,345.945,1039.02,8
TXN_003347,2026-09-15 00:21:52.117962,USER_0463,USER_0378,758.77,Food,P2P,Pune,Android,PhonePe,0,1,0,1,1.6876697703773107,0.0,0,Android,Delhi,0,1,0,449.59625,345.945,1039.02,8
TXN_003547,2026-09-15 03:41:52.117962,USER_0463,USER_0293,420.86,Food,P2P,Mumbai,Android,Paytm,3,1,0,1,0.9360843200983104,0.0,0,Android,Pune,0,1,0,449.59625,345.945,1039.02,8
TXN_003643,2026-09-15 05:17:52.117962,USER_0463,USER_0959,246.4,Shopping,P2M,Bangalore,iOS,Paytm,5,1,0,1,0.548047275750187,0.0,0,Android,Mumbai,1,1,0,449.59625,345.945,1039.02,8
TXN_003648,2026-09-15 05:22:52.117962,USER_0463,USER_0242,271.03,Bills,P2P,Kolkata,Web,PhonePe,5,1,0,1,0.6028297611468066,1.0,0,iOS,Bangalore,1,1,0,449.59625,345.945,1039.02,8
TXN_007551,2026-09-17 22:25:52.117962,USER_0463,USER_0078,481.41,Entertainment,P2P,Delhi,Android,Google Pay,22,3,0,0,1.0707607103039671,0.0,0,Web,Kolkata,1,1,0,449.59625,345.945,1039.02,8
TXN_008741,2026-09-18 18:15:52.117962,USER_0463,USER_0808,247.16,Bills,P2P,Chennai,iOS,Paytm,18,4,0,0,0.5497376813085073,0.0,0,Android,Delhi,1,1,0,449.59625,345.945,1039.02,8
TXN_000327,2026-09-12 22:01:52.117962,USER_0464,USER_0686,141.2,Food,P2M,Jaipur,Web,PhonePe,22,5,1,0,0.314785090065989,0.0,0,,,0,0,0,448.55999999999995,242.17000000000002,1155.09,6
TXN_005864,2026-09-16 18:18:52.117962,USER_0464,USER_0302,227.42,Grocery,P2M,Chennai,Android,BHIM,18,2,0,0,0.507000178348493,7.0,0,Web,Jaipur,1,1,1,448.55999999999995,242.17000000000002,1155.09,6
TXN_007305,2026-09-17 18:19:52.117962,USER_0464,USER_0793,242.07,Travel,P2M,Delhi,Android,Google Pay,18,3,0,0,0.5396602461209203,0.0,0,Android,Chennai,0,1,0,448.55999999999995,242.17000000000002,1155.09,6
TXN_009080,2026-09-18 23:54:52.117962,USER_0464,USER_0648,683.31,Food,P2M,Bangalore,iOS,PhonePe,23,4,0,0,1.5233413590155165,0.0,0,Android,Delhi,1,1,0,448.55999999999995,242.17000000000002,1155.09,6
TXN_009261,2026-09-19 02:55:52.117962,USER_0464,USER_0300,1155.09,Bills,P2P,Pune,Android,PhonePe,2,5,1,1,2.575107009095773,0.0,0,iOS,Bangalore,1,1,0,448.55999999999995,242.17000000000002,1155.09,6
TXN_009674,2026-09-19 09:48:52.117962,USER_0464,USER_0213,242.27,Shopping,P2P,Mumbai,iOS,Google Pay,9,5,1,0,0.5401061173533085,0.0,0,Android,Pune,1,1,0,448.55999999999995,242.17000000000002,1155.09,6
TXN_003425,2026-09-15 01:39:52.117962,USER_0465,USER_0178,164.61,Shopping,P2M,Mumbai,Android,BHIM,1,1,0,1,0.1498486015700831,0.0,0,,,0,0,0,1098.50875,528.51,5091.74,8
TXN_004327,2026-09-15 16:41:52.117962,USER_0465,USER_0758,5091.74,Grocery,P2P,Pune,Web,Google Pay,16,1,0,0,4.635138318197283,0.0,0,Android,Mumbai,1,1,0,1098.50875,528.51,5091.74,8
TXN_004858,2026-09-16 01:32:52.117962,USER_0465,USER_0769,850.73,Education,P2M,Bangalore,Android,Paytm,1,2,0,1,0.7744408044087041,0.0,0,Web,Pune,1,1,0,1098.50875,528.51,5091.74,8
TXN_005257,2026-09-16 08:11:52.117962,USER_0465,USER_0467,743.16,Grocery,P2M,Hyderabad,iOS,BHIM,8,2,0,0,0.676517141989083,0.0,0,Android,Bangalore,1,1,0,1098.50875,528.51,5091.74,8
TXN_006248,2026-09-17 00:42:52.117962,USER_0465,USER_0212,313.86,Healthcare,P2M,Bangalore,Web,PhonePe,0,3,0,1,0.28571461083036437,0.0,0,iOS,Hyderabad,1,1,0,1098.50875,528.51,5091.74,8
TXN_006838,2026-09-17 10:32:52.117962,USER_0465,USER_0241,126.34,Education,P2M,Pune,Android,BHIM,10,3,0,0,0.11501046304820058,0.0,0,Web,Bangalore,1,1,0,1098.50875,528.51,5091.74,8
TXN_007769,2026-09-18 02:03:52.117962,USER_0465,USER_0814,1303.73,Education,P2M,Delhi,iOS,PhonePe,2,4,0,1,1.1868180385454372,0.0,0,Android,Pune,1,1,0,1098.50875,528.51,5091.74,8
TXN_008586,2026-09-18 15:40:52.117962,USER_0465,USER_0020,193.9,Education,P2M,Hyderabad,Android,Other,15,4,0,0,0.1765120214108445,0.0,0,iOS,Delhi,1,1,0,1098.50875,528.51,5091.74,8
TXN_001171,2026-09-13 12:05:52.117962,USER_0466,USER_0570,1315.35,Grocery,P2P,Kolkata,Android,PhonePe,12,6,1,0,1.2395514300523016,0.0,0,,,0,0,0,1061.15,1097.76,1610.18,7
TXN_001966,2026-09-14 01:20:52.117962,USER_0466,USER_0126,433.23,Education,P2P,Bangalore,Android,BHIM,1,0,0,1,0.4082646185741884,0.0,0,Android,Kolkata,0,1,0,1061.15,1097.76,1610.18,7
TXN_003235,2026-09-14 22:29:52.117962,USER_0466,USER_0510,800.23,Travel,P2P,Pune,iOS,Paytm,22,0,0,0,0.7541158177448993,0.0,0,Android,Bangalore,1,1,0,1061.15,1097.76,1610.18,7
TXN_003273,2026-09-14 23:07:52.117962,USER_0466,USER_0053,772.8,Food,P2M,Pune,Web,PhonePe,23,0,0,0,0.7282665033218677,1.0,0,iOS,Pune,1,0,0,1061.15,1097.76,1610.18,7
TXN_003639,2026-09-15 05:13:52.117962,USER_0466,USER_0190,1398.5,Food,P2M,Pune,Android,Paytm,5,1,0,1,1.3179098148235404,0.0,0,Web,Pune,1,0,0,1061.15,1097.76,1610.18,7
TXN_005054,2026-09-16 04:48:52.117962,USER_0466,USER_0644,1610.18,Education,P2M,Bangalore,Android,Paytm,4,2,0,1,1.5173915092117043,0.0,0,Android,Pune,0,1,0,1061.15,1097.76,1610.18,7
TXN_008750,2026-09-18 18:24:52.117962,USER_0466,USER_0022,1097.76,Bills,P2M,Hyderabad,Android,Paytm,18,4,0,0,1.034500306271498,0.0,0,Android,Bangalore,0,1,0,1061.15,1097.76,1610.18,7
TXN_000011,2026-09-12 16:45:52.117962,USER_0467,USER_0693,578.95,Travel,P2M,Jaipur,Android,BHIM,16,5,1,0,0.9972368354948218,0.0,0,,,0,0,0,580.5541666666667,275.135,2232.23,12
TXN_001902,2026-09-14 00:16:52.117962,USER_0467,USER_0718,404.2,Healthcare,P2P,Bangalore,iOS,Google Pay,0,0,0,1,0.6962313306969634,0.0,0,Android,Jaipur,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_002295,2026-09-14 06:49:52.117962,USER_0467,USER_0510,152.21,Healthcare,P2P,Pune,Web,Paytm,6,0,0,0,0.2621805315323721,0.0,0,iOS,Bangalore,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_003333,2026-09-15 00:07:52.117962,USER_0467,USER_0307,99.2,Travel,P2M,Chennai,Web,Other,0,1,0,1,0.17087122217995737,0.0,0,Web,Pune,0,1,0,580.5541666666667,275.135,2232.23,12
TXN_003336,2026-09-15 00:10:52.117962,USER_0467,USER_0520,1930.8,Food,P2P,Delhi,Web,Paytm,0,1,0,1,3.325787860736509,1.0,0,Web,Chennai,0,1,0,580.5541666666667,275.135,2232.23,12
TXN_003489,2026-09-15 02:43:52.117962,USER_0467,USER_0355,207.96,Healthcare,P2P,Hyderabad,iOS,Other,2,1,0,1,0.3582094694006445,0.0,0,Web,Delhi,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_004447,2026-09-15 18:41:52.117962,USER_0467,USER_0590,2232.23,Grocery,P2P,Delhi,Web,Google Pay,18,1,0,0,3.8449986722456275,0.0,0,iOS,Hyderabad,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_007138,2026-09-17 15:32:52.117962,USER_0467,USER_0636,49.36,Healthcare,P2P,Jaipur,Web,BHIM,15,3,0,0,0.08502221297180136,0.0,0,Web,Delhi,0,1,0,580.5541666666667,275.135,2232.23,12
TXN_008297,2026-09-18 10:51:52.117962,USER_0467,USER_0257,820.33,Entertainment,P2M,Hyderabad,iOS,Google Pay,10,4,0,0,1.4130119928516576,0.0,0,Web,Jaipur,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_008975,2026-09-18 22:09:52.117962,USER_0467,USER_0464,342.31,Entertainment,P2P,Hyderabad,iOS,Other,22,4,0,0,0.5896262909719879,0.0,0,iOS,Hyderabad,0,0,0,580.5541666666667,275.135,2232.23,12
TXN_008992,2026-09-18 22:26:52.117962,USER_0467,USER_0220,114.66,Bills,P2P,Mumbai,Web,Paytm,22,4,0,0,0.1975009509592128,1.0,0,iOS,Hyderabad,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_008997,2026-09-18 22:31:52.117962,USER_0467,USER_0842,34.44,Travel,P2P,Kolkata,iOS,BHIM,22,4,0,0,0.059322629958444874,2.0,0,Web,Mumbai,1,1,0,580.5541666666667,275.135,2232.23,12
TXN_001324,2026-09-13 14:38:52.117962,USER_0468,USER_0102,1624.85,Grocery,P2M,Delhi,Web,Paytm,14,6,1,0,2.684245739915253,0.0,0,,,0,0,0,605.3283333333333,462.96000000000004,1624.85,6
TXN_004097,2026-09-15 12:51:52.117962,USER_0468,USER_0911,519.24,Education,P2M,Hyderabad,Android,BHIM,12,1,0,0,0.8577824156036532,0.0,0,Web,Delhi,1,1,0,605.3283333333333,462.96000000000004,1624.85,6
TXN_005939,2026-09-16 19:33:52.117962,USER_0468,USER_0654,406.68,Shopping,P2P,Chennai,iOS,Google Pay,19,2,0,0,0.671833743120125,0.0,0,Android,Hyderabad,1,1,0,605.3283333333333,462.96000000000004,1624.85,6
TXN_006724,2026-09-17 08:38:52.117962,USER_0468,USER_0432,266.13,Entertainment,P2P,Mumbai,Android,PhonePe,8,3,0,0,0.4396457019193441,0.0,0,iOS,Chennai,1,1,0,605.3283333333333,462.96000000000004,1624.85,6
TXN_007976,2026-09-18 05:30:52.117962,USER_0468,USER_0629,765.78,Healthcare,P2P,Bangalore,iOS,Other,5,4,0,1,1.265065515408993,0.0,0,Android,Mumbai,1,1,0,605.3283333333333,462.96000000000004,1624.85,6
TXN_008621,2026-09-18 16:15:52.117962,USER_0468,USER_0864,49.29,Healthcare,P2M,Bangalore,Web,BHIM,16,4,0,0,0.08142688403263243,0.0,0,iOS,Bangalore,1,0,0,605.3283333333333,462.96000000000004,1624.85,6
TXN_000811,2026-09-13 06:05:52.117962,USER_0469,USER_0026,175.48,Travel,P2M,Hyderabad,iOS,Other,3,6,1,1,0.4919225008610125,0.0,0,,,0,0,1,356.72285714285715,245.8,752.11,7
TXN_001640,2026-09-13 19:54:52.117962,USER_0469,USER_0993,422.18,Food,P2M,Chennai,Web,PhonePe,19,6,1,0,1.183495791050275,0.0,0,iOS,Hyderabad,1,1,0,356.72285714285715,245.8,752.11,7
TXN_001745,2026-09-13 21:39:52.117962,USER_0469,USER_0866,752.11,Education,P2P,Delhi,iOS,PhonePe,21,6,1,0,2.108387463657261,0.0,0,Web,Chennai,1,1,0,356.72285714285715,245.8,752.11,7
TXN_003740,2026-09-15 06:54:52.117962,USER_0469,USER_0697,62.25,Shopping,P2M,Chennai,iOS,Paytm,6,1,0,0,0.17450521813652856,0.0,0,iOS,Delhi,0,1,0,356.72285714285715,245.8,752.11,7
TXN_004369,2026-09-15 17:23:52.117962,USER_0469,USER_0923,245.8,Bills,P2P,Delhi,iOS,PhonePe,17,1,0,0,0.6890503231800598,0.0,0,iOS,Chennai,0,1,0,356.72285714285715,245.8,752.11,7
TXN_007340,2026-09-17 18:54:52.117962,USER_0469,USER_0073,642.04,Bills,P2M,Hyderabad,Android,Paytm,18,3,0,0,1.7998285984317557,0.0,0,iOS,Delhi,1,1,0,356.72285714285715,245.8,752.11,7
TXN_009869,2026-09-19 13:03:52.117962,USER_0469,USER_0695,197.2,Travel,P2P,Delhi,Web,Paytm,13,5,1,0,0.5528101046831073,0.0,0,Android,Hyderabad,1,1,0,356.72285714285715,245.8,752.11,7
TXN_000435,2026-09-12 23:49:52.117962,USER_0470,USER_0766,250.67,Travel,P2M,Delhi,Web,Other,23,5,1,0,0.5463648331720415,0.0,0,,,0,0,0,458.796,336.35,784.92,5
TXN_001272,2026-09-13 13:46:52.117962,USER_0470,USER_0349,784.92,Entertainment,P2M,Pune,iOS,Paytm,13,6,1,0,1.7108257264666649,0.0,0,Web,Delhi,1,1,0,458.796,336.35,784.92,5
TXN_002963,2026-09-14 17:57:52.117962,USER_0470,USER_0588,286.4,Grocery,P2P,Hyderabad,Web,PhonePe,17,0,0,0,0.6242425827600938,0.0,0,iOS,Pune,1,1,0,458.796,336.35,784.92,5
TXN_006517,2026-09-17 05:11:52.117962,USER_0470,USER_0603,336.35,Bills,P2M,Jaipur,Web,BHIM,5,3,0,1,0.7331144996904944,0.0,0,Web,Hyderabad,0,1,0,458.796,336.35,784.92,5
TXN_009299,2026-09-19 03:33:52.117962,USER_0470,USER_0701,635.64,Bills,P2M,Hyderabad,Web,Paytm,3,5,1,1,1.3854523579107054,0.0,0,Web,Jaipur,0,1,0,458.796,336.35,784.92,5
TXN_000547,2026-09-13 01:41:52.117962,USER_0471,USER_0209,6851.99,Bills,P2P,Mumbai,Web,Google Pay,1,6,1,1,6.401997370694677,0.0,0,,,0,0,1,1070.2894117647058,433.34,6851.99,17
TXN_000945,2026-09-13 08:19:52.117962,USER_0471,USER_0772,302.59,Entertainment,P2M,Delhi,iOS,Other,8,6,1,0,0.2827179234643516,0.0,0,Web,Mumbai,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_001774,2026-09-13 22:08:52.117962,USER_0471,USER_0621,116.21,Food,P2P,Kolkata,iOS,Paytm,22,6,1,0,0.10857810861493208,0.0,0,iOS,Delhi,0,1,0,1070.2894117647058,433.34,6851.99,17
TXN_003155,2026-09-14 21:09:52.117962,USER_0471,USER_0032,261.59,Grocery,P2P,Bangalore,iOS,BHIM,21,0,0,0,0.24441052777368627,0.0,0,iOS,Kolkata,0,1,0,1070.2894117647058,433.34,6851.99,17
TXN_003407,2026-09-15 01:21:52.117962,USER_0471,USER_0483,524.81,Grocery,P2M,Kolkata,Android,Paytm,1,1,0,1,0.4903440081077575,0.0,0,iOS,Bangalore,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_005052,2026-09-16 04:46:52.117962,USER_0471,USER_0740,371.21,Healthcare,P2P,Hyderabad,Web,Other,4,2,0,1,0.34683142327638705,0.0,0,Android,Kolkata,1,1,1,1070.2894117647058,433.34,6851.99,17
TXN_005116,2026-09-16 05:50:52.117962,USER_0471,USER_0116,1075.16,Education,P2M,Hyderabad,Android,PhonePe,5,2,0,1,1.0045507207506272,0.0,0,Web,Hyderabad,1,1,1,1070.2894117647058,433.34,6851.99,17
TXN_005320,2026-09-16 09:14:52.117962,USER_0471,USER_0229,234.7,Shopping,P2P,Pune,Android,Paytm,9,2,0,0,0.2192864821609548,0.0,0,Android,Hyderabad,0,1,0,1070.2894117647058,433.34,6851.99,17
TXN_005645,2026-09-16 14:39:52.117962,USER_0471,USER_0547,1761.49,Bills,P2P,Pune,iOS,PhonePe,14,2,0,0,1.6458071813451227,0.0,0,Android,Pune,1,0,0,1070.2894117647058,433.34,6851.99,17
TXN_006250,2026-09-17 00:44:52.117962,USER_0471,USER_0668,344.05,Bills,P2M,Kolkata,Web,PhonePe,0,3,0,1,0.3214551094481317,0.0,0,iOS,Pune,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_006738,2026-09-17 08:52:52.117962,USER_0471,USER_0427,682.91,Education,P2P,Chennai,iOS,Google Pay,8,3,0,0,0.6380610631978596,0.0,0,Web,Kolkata,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_006920,2026-09-17 11:54:52.117962,USER_0471,USER_0842,433.34,Food,P2M,Jaipur,Android,PhonePe,11,3,0,0,0.4048811426486074,0.0,0,iOS,Chennai,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_007147,2026-09-17 15:41:52.117962,USER_0471,USER_0649,170.64,Bills,P2M,Bangalore,Web,PhonePe,15,3,0,0,0.15943351221110066,0.0,0,Android,Jaipur,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_007321,2026-09-17 18:35:52.117962,USER_0471,USER_0663,1093.51,Food,P2M,Pune,iOS,PhonePe,18,3,0,0,1.0216956161390103,0.0,0,Web,Bangalore,1,1,0,1070.2894117647058,433.34,6851.99,17
TXN_007364,2026-09-17 19:18:52.117962,USER_0471,USER_0764,350.41,Shopping,P2M,Delhi,iOS,Paytm,19,3,0,0,0.3273974274138056,1.0,0,iOS,Pune,0,1,0,1070.2894117647058,433.34,6851.99,17
TXN_007826,2026-09-18 03:00:52.117962,USER_0471,USER_0961,2889.42,Entertainment,P2M,Chennai,Android,BHIM,3,4,0,1,2.6996623233298087,0.0,0,iOS,Delhi,1,1,1,1070.2894117647058,433.34,6851.99,17
TXN_009364,2026-09-19 04:38:52.117962,USER_0471,USER_0921,730.89,Food,P2P,Pune,Android,BHIM,4,5,1,1,0.6828900594231797,0.0,0,Android,Chennai,0,1,0,1070.2894117647058,433.34,6851.99,17
TXN_000140,2026-09-12 18:54:52.117962,USER_0472,USER_0936,112.64,Travel,P2P,Chennai,iOS,Other,18,5,1,0,0.21283407159072198,0.0,0,,,0,0,0,529.2385714285714,598.47,1192.41,7
TXN_000265,2026-09-12 20:59:52.117962,USER_0472,USER_0498,1192.41,Food,P2M,Mumbai,Android,Google Pay,20,5,1,0,2.253067074800185,0.0,0,iOS,Chennai,1,1,0,529.2385714285714,598.47,1192.41,7
TXN_003938,2026-09-15 10:12:52.117962,USER_0472,USER_0773,85.9,Grocery,P2M,Kolkata,Android,PhonePe,10,1,0,0,0.16230865367225694,0.0,0,Android,Mumbai,0,1,0,529.2385714285714,598.47,1192.41,7
TXN_007267,2026-09-17 17:41:52.117962,USER_0472,USER_0396,313.39,Food,P2P,Pune,iOS,Other,17,3,0,0,0.5921526073847333,0.0,0,Android,Kolkata,1,1,0,529.2385714285714,598.47,1192.41,7
TXN_007280,2026-09-17 17:54:52.117962,USER_0472,USER_0521,633.29,Grocery,P2P,Kolkata,Web,Other,17,3,0,0,1.19660590551925,1.0,0,iOS,Pune,1,1,0,529.2385714285714,598.47,1192.41,7
TXN_009266,2026-09-19 03:00:52.117962,USER_0472,USER_0237,768.57,Travel,P2P,Bangalore,Android,BHIM,3,5,1,1,1.4522184162152096,0.0,0,Web,Kolkata,1,1,0,529.2385714285714,598.47,1192.41,7
TXN_009808,2026-09-19 12:02:52.117962,USER_0472,USER_0012,598.47,Entertainment,P2M,Pune,Android,PhonePe,12,5,1,0,1.1308132708176437,0.0,0,Android,Bangalore,0,1,0,529.2385714285714,598.47,1192.41,7
TXN_000235,2026-09-12 20:29:52.117962,USER_0473,USER_0383,455.84,Shopping,P2P,Jaipur,iOS,Paytm,20,5,1,0,0.5988780233591857,0.0,0,,,0,0,0,761.1566666666668,438.25,2761.07,6
TXN_000354,2026-09-12 22:28:52.117962,USER_0473,USER_0056,525.64,Travel,P2M,Hyderabad,Android,BHIM,22,5,1,0,0.6905805637910722,0.0,0,iOS,Jaipur,1,1,0,761.1566666666668,438.25,2761.07,6
TXN_000401,2026-09-12 23:15:52.117962,USER_0473,USER_0219,271.28,Travel,P2P,Chennai,iOS,Paytm,23,5,1,0,0.3564049451054754,1.0,0,Android,Hyderabad,1,1,0,761.1566666666668,438.25,2761.07,6
TXN_002899,2026-09-14 16:53:52.117962,USER_0473,USER_0677,420.66,Travel,P2M,Delhi,Web,Google Pay,16,0,0,0,0.5526588919495329,0.0,0,iOS,Chennai,1,1,0,761.1566666666668,438.25,2761.07,6
TXN_003691,2026-09-15 06:05:52.117962,USER_0473,USER_0490,2761.07,Food,P2M,Kolkata,Android,Paytm,6,1,0,0,3.6274660932703298,0.0,0,Web,Delhi,1,1,0,761.1566666666668,438.25,2761.07,6
TXN_007111,2026-09-17 15:05:52.117962,USER_0473,USER_0399,132.45,Entertainment,P2M,Mumbai,Android,Google Pay,15,3,0,0,0.17401148252440363,0.0,0,Android,Kolkata,0,1,0,761.1566666666668,438.25,2761.07,6
TXN_000608,2026-09-13 02:42:52.117962,USER_0474,USER_0256,363.27,Entertainment,P2M,Mumbai,Android,BHIM,2,6,1,1,0.44953965713531435,0.0,0,,,0,0,0,808.0933333333334,710.77,1837.66,12
TXN_000659,2026-09-13 03:33:52.117962,USER_0474,USER_0941,455.88,Education,P2P,Bangalore,iOS,Google Pay,3,6,1,1,0.5641427557872852,1.0,0,Android,Mumbai,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_001218,2026-09-13 12:52:52.117962,USER_0474,USER_0739,279.98,Bills,P2P,Delhi,Web,Other,12,6,1,0,0.3464698797168644,0.0,0,iOS,Bangalore,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_001255,2026-09-13 13:29:52.117962,USER_0474,USER_0567,1248.45,Travel,P2P,Bangalore,iOS,Google Pay,13,6,1,0,1.5449329285396076,1.0,0,Web,Delhi,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_002326,2026-09-14 07:20:52.117962,USER_0474,USER_0727,984.65,Travel,P2P,Jaipur,iOS,Other,7,0,0,0,1.2184854884749285,0.0,0,iOS,Bangalore,0,1,0,808.0933333333334,710.77,1837.66,12
TXN_004990,2026-09-16 03:44:52.117962,USER_0474,USER_0313,902.76,Healthcare,P2M,Mumbai,Web,Paytm,3,2,0,1,1.1171481842031448,0.0,0,iOS,Jaipur,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_005791,2026-09-16 17:05:52.117962,USER_0474,USER_0944,1837.66,Healthcare,P2M,Jaipur,Web,Other,17,2,0,0,2.27406900193047,0.0,0,Web,Mumbai,0,1,0,808.0933333333334,710.77,1837.66,12
TXN_005938,2026-09-16 19:32:52.117962,USER_0474,USER_0175,1219.9,Shopping,P2M,Delhi,iOS,Other,19,2,0,0,1.509602851155807,0.0,0,Web,Jaipur,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_007103,2026-09-17 14:57:52.117962,USER_0474,USER_0692,1246.31,Food,P2M,Kolkata,Web,Paytm,14,3,0,0,1.5422847195868463,0.0,0,iOS,Delhi,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_007748,2026-09-18 01:42:52.117962,USER_0474,USER_0020,518.78,Entertainment,P2P,Mumbai,iOS,Paytm,1,4,0,1,0.6419802993053607,0.0,0,Web,Kolkata,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_007984,2026-09-18 05:38:52.117962,USER_0474,USER_0969,146.19,Healthcare,P2M,Delhi,iOS,PhonePe,5,4,0,1,0.18090732093652548,0.0,0,iOS,Mumbai,0,1,0,808.0933333333334,710.77,1837.66,12
TXN_009310,2026-09-19 03:44:52.117962,USER_0474,USER_0264,493.29,Bills,P2P,Mumbai,Web,Paytm,3,5,1,1,0.610436913227845,0.0,0,iOS,Delhi,1,1,0,808.0933333333334,710.77,1837.66,12
TXN_000040,2026-09-12 17:14:52.117962,USER_0475,USER_0778,81.15,Entertainment,P2P,Kolkata,Android,Google Pay,17,5,1,0,0.4005099942420005,0.0,0,,,0,0,0,202.61666666666667,181.115,353.11,6
TXN_000694,2026-09-13 04:08:52.117962,USER_0475,USER_0595,180.41,Food,P2P,Chennai,Android,PhonePe,4,6,1,1,0.8904005922513778,0.0,0,Android,Kolkata,0,1,0,202.61666666666667,181.115,353.11,6
TXN_001614,2026-09-13 19:28:52.117962,USER_0475,USER_0038,181.82,Grocery,P2P,Jaipur,Web,Google Pay,19,6,1,0,0.8973595459406103,0.0,0,Android,Chennai,1,1,0,202.61666666666667,181.115,353.11,6
TXN_004675,2026-09-15 22:29:52.117962,USER_0475,USER_0402,353.11,Travel,P2M,Jaipur,Web,Other,22,1,0,0,1.7427490334786542,0.0,0,Web,Jaipur,0,0,0,202.61666666666667,181.115,353.11,6
